Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BEC	GO:0043467	regulation of generation of precursor metabolites and energy	6/186	92/9477	0.009325103454822794	0.12095234199446066	0.10132526322837226	Pink1/Hmgb1/Prxl2c/Cox7a2l/Pde2a/Ddit4	6
BEC	GO:0032963	collagen metabolic process	5/186	66/9477	0.009381968817441876	0.12095234199446066	0.10132526322837226	Ctsl/Mmp15/Tgfbr3/Tgfb1/F2r	5
BEC	GO:0046718	viral entry into host cell	5/186	66/9477	0.009381968817441876	0.12095234199446066	0.10132526322837226	Ctsl/Bsg/Cav1/Nrp1/Cav2	5
BEC	GO:0031640	killing of cells of another organism	3/186	24/9477	0.011116772774285608	0.12779282542199238	0.10705573336623629	Pglyrp1/Romo1/Ccl21a	3
BEC	GO:0044788	modulation by host of viral process	3/186	24/9477	0.011116772774285608	0.12779282542199238	0.10705573336623629	Ifi27/Apoe/Cav2	3
BEC	GO:0050879	multicellular organismal movement	3/186	24/9477	0.011116772774285608	0.12779282542199238	0.10705573336623629	Spr/Grcc10/Nr4a1	3
BEC	GO:0050881	musculoskeletal movement	3/186	24/9477	0.011116772774285608	0.12779282542199238	0.10705573336623629	Spr/Grcc10/Nr4a1	3
BEC	GO:0071260	cellular response to mechanical stimulus	3/186	24/9477	0.011116772774285608	0.12779282542199238	0.10705573336623629	Pde2a/Aqp1/Cav1	3
BEC	GO:0002456	T cell mediated immunity	5/186	69/9477	0.011257927050011166	0.12779282542199238	0.10705573336623629	Hmgb1/Fut7/Cd81/Cd24a/Kdelr1	5
BEC	GO:0046632	alpha-beta T cell differentiation	5/186	69/9477	0.011257927050011166	0.12779282542199238	0.10705573336623629	Hmgb1/Fut7/Ctsl/Psap/Tgfb1	5
BEC	GO:0072080	nephron tubule development	4/186	45/9477	0.01143460256618463	0.12885917507277297	0.10794904520523953	Mtss1/Aqp1/Cd24a/Tgfb1	4
BEC	GO:0050817	coagulation	6/186	97/9477	0.011930894281714077	0.13129774548872572	0.10999190593222448	Gnas/Psen2/Cd34/Cav1/Apoe/F2r	6
BEC	GO:0006959	humoral immune response	5/186	71/9477	0.012641654510448932	0.13499720721573327	0.11309105165450818	Cd81/Pglyrp1/Romo1/Cxcl1/Ccl21a	5
BEC	GO:0042445	hormone metabolic process	5/186	71/9477	0.012641654510448932	0.13499720721573327	0.11309105165450818	Sult1a1/Selenom/Ctsl/Scp2/Scarb1	5
BEC	GO:0032970	regulation of actin filament-based process	11/186	259/9477	0.013071463188756864	0.13893008713032629	0.11638573852059603	Jam3/Ctsl/Stmn1/Mtss1/Arhgap18/Cotl1/Eln/Cav1/Nrp1/Tgfb1/Ccl21a	11
BEC	GO:1903034	regulation of response to wounding	6/186	99/9477	0.013104172040837478	0.13893008713032629	0.11638573852059603	Hmgb1/Cd34/Cav1/Cd24a/Apoe/F2r	6
BEC	GO:1901890	positive regulation of cell junction assembly	4/186	47/9477	0.013281601805220698	0.13943518768151894	0.11680887581138726	Enpp2/Cav1/Nrp1/Cldn5	4
BEC	GO:0046942	carboxylic acid transport	6/186	100/9477	0.013720151013216499	0.14336000582684152	0.12009680910098425	Dpysl2/Slco2b1/Psap/Slc6a6/Abcg2/Mpc1	6
BEC	GO:0010562	positive regulation of phosphorus metabolic process	18/186	521/9477	0.013790159995705735	0.14336000582684152	0.12009680910098425	Chp2/Pink1/Hmgb1/Prxl2c/Gnas/Atp2b4/C1qtnf9/Cd81/Enpp2/Cav1/Cd24a/Gna12/Erp29/Tie1/Nrp1/Tgfb1/Cav2/Ccl21a	18
BEC	GO:0045937	positive regulation of phosphate metabolic process	18/186	521/9477	0.013790159995705735	0.14336000582684152	0.12009680910098425	Chp2/Pink1/Hmgb1/Prxl2c/Gnas/Atp2b4/C1qtnf9/Cd81/Enpp2/Cav1/Cd24a/Gna12/Erp29/Tie1/Nrp1/Tgfb1/Cav2/Ccl21a	18
BEC	GO:0060402	calcium ion transport into cytosol	5/186	74/9477	0.014926355804344735	0.14649135637364555	0.12272003171233106	Dbi/Cav1/Tgfb1/F2r/Ccl21a	5
BEC	GO:1901655	cellular response to ketone	4/186	49/9477	0.015308484106893604	0.14649135637364555	0.12272003171233106	Gnas/Aqp1/Ddit4/Tgfb1	4
BEC	GO:0006584	catecholamine metabolic process	3/186	27/9477	0.015391271863594819	0.14649135637364555	0.12272003171233106	Sult1a1/Spr/Pnkd	3
BEC	GO:0060986	endocrine hormone secretion	3/186	27/9477	0.015391271863594819	0.14649135637364555	0.12272003171233106	Gnas/Selenom/Aqp1	3
BEC	GO:0150117	positive regulation of cell-substrate junction organization	3/186	27/9477	0.015391271863594819	0.14649135637364555	0.12272003171233106	Enpp2/Dusp3/Nrp1	3
BEC	GO:0002719	negative regulation of cytokine production involved in immune response	2/186	10/9477	0.015544537350228602	0.14649135637364555	0.12272003171233106	Cuedc2/Tgfb1	2
BEC	GO:0006026	aminoglycan catabolic process	2/186	10/9477	0.015544537350228602	0.14649135637364555	0.12272003171233106	Pglyrp1/Tgfb1	2
BEC	GO:0032930	positive regulation of superoxide anion generation	2/186	10/9477	0.015544537350228602	0.14649135637364555	0.12272003171233106	Tgfb1/Cxcl1	2
BEC	GO:0044851	hair cycle phase	2/186	10/9477	0.015544537350228602	0.14649135637364555	0.12272003171233106	Ctsl/Psen2	2
BEC	GO:0051354	negative regulation of oxidoreductase activity	2/186	10/9477	0.015544537350228602	0.14649135637364555	0.12272003171233106	Atp2b4/Cav1	2
BEC	GO:0061000	negative regulation of dendritic spine development	2/186	10/9477	0.015544537350228602	0.14649135637364555	0.12272003171233106	Apoe/Plk2	2
BEC	GO:0071696	ectodermal placode development	2/186	10/9477	0.015544537350228602	0.14649135637364555	0.12272003171233106	Gnas/Nrp1	2
BEC	GO:0046165	alcohol biosynthetic process	5/186	75/9477	0.01574547894379052	0.14726462724833334	0.12336782301287622	Spr/Sptssa/Scp2/Cyb5r3/Apoe	5
BEC	GO:0044087	regulation of cellular component biogenesis	21/186	648/9477	0.015763666273867515	0.14726462724833334	0.12336782301287622	Pink1/Hmgb1/Jam3/Stmn1/Mtss1/Arhgap18/Enpp2/Cotl1/Psen2/Aqp1/Eln/Cav1/Cd24a/Apoe/Tie1/Dusp3/Nrp1/Plk2/Tgfb1/Cldn5/Ccl21a	21
BEC	GO:0002709	regulation of T cell mediated immunity	4/186	50/9477	0.01639102152511947	0.1505078700155557	0.12608478096245748	Hmgb1/Fut7/Cd81/Cd24a	4
BEC	GO:2000249	regulation of actin cytoskeleton reorganization	3/186	28/9477	0.016994111636331643	0.15385399383117104	0.12888792533172877	Ctsl/Nrp1/Tgfb1	3
BEC	GO:0072089	stem cell proliferation	4/186	51/9477	0.017520423314851787	0.1555601221591386	0.1303171982096414	Abcb1a/Cd34/Hmgb2/Cxcl1	4
BEC	GO:0060429	epithelium development	21/186	656/9477	0.017850365013076134	0.15721517025376588	0.13170367970374433	Gnas/Abcb1a/Ctsl/Pde2a/Mtss1/Dbi/Psap/Tgfbr3/Lbh/Psen2/Bsg/Ctsz/Aqp1/Spint2/Cav1/Meox1/Cd24a/Tie1/Nrp1/Tgfb1/Cldn5	21
BEC	GO:0031497	chromatin assembly	6/186	107/9477	0.01860795590540858	0.15920821412565575	0.1333733100028764	Hmgb1/H3f3a/Gnas/Smarca2/H1f0/Cbx3	6
BEC	GO:1905954	positive regulation of lipid localization	4/186	52/9477	0.018697242965637198	0.15920821412565575	0.1333733100028764	Dbi/Scp2/Scarb1/Apoe	4
BEC	GO:0033157	regulation of intracellular protein transport	8/186	170/9477	0.01874634233535694	0.15920821412565575	0.1333733100028764	Chp2/Pink1/Cd81/Bnip3l/Ifi27/Nucb1/Ergic3/Tgfb1	8
BEC	GO:0045217	cell-cell junction maintenance	2/186	11/9477	0.018756017297262506	0.15920821412565575	0.1333733100028764	Mtss1/F2r	2
BEC	GO:0060352	cell adhesion molecule production	2/186	11/9477	0.018756017297262506	0.15920821412565575	0.1333733100028764	Fut7/Cav1	2
BEC	GO:1900221	regulation of amyloid-beta clearance	2/186	11/9477	0.018756017297262506	0.15920821412565575	0.1333733100028764	Ifngr1/Apoe	2
BEC	GO:0032535	regulation of cellular component size	10/186	238/9477	0.018820455967072554	0.15920821412565575	0.1333733100028764	Dpysl2/C1qtnf9/Arhgap18/Cotl1/Aqp1/Eln/Apoe/Nrp1/Mgll/Ccl21a	10
BEC	GO:0043277	apoptotic cell clearance	3/186	30/9477	0.020469691980136203	0.1699599274346055	0.14238033014999532	Hmgb1/Mfge8/Scarb1	3
BEC	GO:0001816	cytokine production	16/186	467/9477	0.021198415164184164	0.1699599274346055	0.14238033014999532	Hmgb1/Pdcd4/Cuedc2/Btnl9/Fabp4/Cd81/Psen2/Cd34/Ifngr1/Bsg/Cd24a/Kdelr1/Pglyrp1/Tgfb1/Hmgb2/F2r	16
BEC	GO:0022603	regulation of anatomical structure morphogenesis	19/186	587/9477	0.021490889381112863	0.1699599274346055	0.14238033014999532	Pink1/Hmgb1/Myl12b/Atp2b4/Gtf2i/Tspan12/Arhgap18/Enpp2/Vat1/Cd34/Aqp1/Gna12/Apoe/Tie1/Nrp1/Plk2/Tgfb1/Glul/Cldn5	19
BEC	GO:0045216	cell-cell junction organization	6/186	111/9477	0.02187861544216791	0.1699599274346055	0.14238033014999532	Jam3/Mtss1/Cav1/Tgfb1/F2r/Cldn5	6
BEC	GO:0002837	regulation of immune response to tumor cell	2/186	12/9477	0.02221997805737296	0.1699599274346055	0.14238033014999532	Hmgb1/Cd24a	2
BEC	GO:0003009	skeletal muscle contraction	2/186	12/9477	0.02221997805737296	0.1699599274346055	0.14238033014999532	Grcc10/Nr4a1	2
BEC	GO:0051000	positive regulation of nitric-oxide synthase activity	2/186	12/9477	0.02221997805737296	0.1699599274346055	0.14238033014999532	Scarb1/Apoe	2
BEC	GO:0120162	positive regulation of cold-induced thermogenesis	4/186	55/9477	0.022517185545943702	0.1699599274346055	0.14238033014999532	Gnas/Fabp4/Fabp5/Cav1	4
BEC	GO:0001666	response to hypoxia	7/186	144/9477	0.023206126243366525	0.17393801135434958	0.1457128857141619	Pink1/Bnip3l/Cd34/Aqp1/Cav1/Cd24a/Ddit4	7
BEC	GO:0006119	oxidative phosphorylation	5/186	83/9477	0.023392794045151953	0.17412234459012643	0.1458673069790076	Pink1/Cox7a2l/Pde2a/Uqcrh/Ndufv3	5
BEC	GO:1901615	organic hydroxy compound metabolic process	10/186	247/9477	0.023656286250691688	0.1756779045759892	0.14717044441674554	Sult1a1/Ctsl/Spr/Sptssa/Pnkd/Scp2/Cyb5r3/Scarb1/Pltp/Apoe	10
BEC	GO:0002286	T cell activation involved in immune response	4/186	56/9477	0.023888467944412215	0.17618428417583654	0.1475946532034622	Hmgb1/Cd81/Psen2/Tgfb1	4
BEC	GO:0009308	amine metabolic process	4/186	56/9477	0.023888467944412215	0.17618428417583654	0.1475946532034622	Sult1a1/Atp2b4/Spr/Pnkd	4
BEC	GO:0038084	vascular endothelial growth factor signaling pathway	3/186	32/9477	0.024306527087443484	0.17845088109984134	0.14949344677926518	Tspan12/Ptp4a3/Nrp1	3
BEC	GO:0070848	response to growth factor	14/186	398/9477	0.024807424932268382	0.18008083938853514	0.15085890981974712	Atp2b4/Pdcd4/Tspan12/Ptp4a3/Ier2/Tgfbr3/Nr4a1/Cav1/Ddit4/Dusp3/Nrp1/Tgfb1/Cav2/Cldn5	14
BEC	GO:0042060	wound healing	9/186	214/9477	0.025088904422262033	0.18008083938853514	0.15085890981974712	Hmgb1/Gnas/Prcp/Cd34/Aqp1/Cav1/Apoe/Tgfb1/F2r	9
BEC	GO:0042982	amyloid precursor protein metabolic process	4/186	57/9477	0.02530937942168048	0.18008083938853514	0.15085890981974712	Psen2/Ifngr1/Itm2a/Apoe	4
BEC	GO:0002418	immune response to tumor cell	2/186	13/9477	0.025925383020875055	0.18008083938853514	0.15085890981974712	Hmgb1/Cd24a	2
BEC	GO:0031639	plasminogen activation	2/186	13/9477	0.025925383020875055	0.18008083938853514	0.15085890981974712	Plgrkt/Ctsz	2
BEC	GO:0050927	positive regulation of positive chemotaxis	2/186	13/9477	0.025925383020875055	0.18008083938853514	0.15085890981974712	Hmgb1/Ccl21a	2
BEC	GO:1900038	negative regulation of cellular response to hypoxia	2/186	13/9477	0.025925383020875055	0.18008083938853514	0.15085890981974712	Pink1/Cd34	2
BEC	GO:0043470	regulation of carbohydrate catabolic process	3/186	33/9477	0.02636046742729741	0.18192673772629456	0.1524052720636039	Hmgb1/Prxl2c/Ddit4	3
BEC	GO:0044283	small molecule biosynthetic process	11/186	288/9477	0.02643120725921313	0.18201868196965346	0.15248229640647362	Atp2b4/Spr/Tecr/Sptssa/Scp2/Cyb5r3/Fabp5/Pltp/Apoe/Mgll/Glul	11
BEC	GO:0061061	muscle structure development	14/186	403/9477	0.02722752432751167	0.18620316987351276	0.15598776253753785	H3f3a/Pdcd4/Smarca2/Mtss1/Cd81/Tgfbr3/Nr4a1/Eln/Hmg20b/Cav1/Btg2/Vamp5/Tgfb1/Cav2	14
BEC	GO:0001942	hair follicle development	4/186	59/9477	0.02830138343639884	0.18903327597217837	0.15835862399158596	Gnas/Ctsl/Dbi/Psen2	4
BEC	GO:0022404	molting cycle process	4/186	59/9477	0.02830138343639884	0.18903327597217837	0.15835862399158596	Gnas/Ctsl/Dbi/Psen2	4
BEC	GO:0022405	hair cycle process	4/186	59/9477	0.02830138343639884	0.18903327597217837	0.15835862399158596	Gnas/Ctsl/Dbi/Psen2	4
BEC	GO:1905710	positive regulation of membrane permeability	3/186	34/9477	0.028504552318485473	0.18903327597217837	0.15835862399158596	Bok/Jam3/Bnip3l	3
BEC	GO:0031329	regulation of cellular catabolic process	19/186	608/9477	0.02955546463436885	0.1910333073035961	0.16003410788697162	Pink1/Hmgb1/Bok/Prxl2c/Dap/Atp2b4/Ctsa/Dbi/Cd81/Bnip3l/Psen2/Timp2/Scarb1/Cav1/Btg2/Tmem59/Gna12/Apoe/Plk2	19
BEC	GO:0003180	aortic valve morphogenesis	2/186	14/9477	0.029861527487598925	0.1910333073035961	0.16003410788697162	Tie1/Tgfb1	2
BEC	GO:0010934	macrophage cytokine production	2/186	14/9477	0.029861527487598925	0.1910333073035961	0.16003410788697162	Cuedc2/Tgfb1	2
BEC	GO:0042908	xenobiotic transport	2/186	14/9477	0.029861527487598925	0.1910333073035961	0.16003410788697162	Abcb1a/Abcg2	2
BEC	GO:0051043	regulation of membrane protein ectodomain proteolysis	2/186	14/9477	0.029861527487598925	0.1910333073035961	0.16003410788697162	Timp2/Apoe	2
BEC	GO:0097254	renal tubular secretion	2/186	14/9477	0.029861527487598925	0.1910333073035961	0.16003410788697162	Gnas/Abcg2	2
BEC	GO:0000003	reproduction	20/186	652/9477	0.030729857687973008	0.19425523039513942	0.16273320572971656	Selenop/H3f3a/Fut7/Jam3/Gpx4/Atp2b4/Mfge8/Abcb1a/Ctsl/Prnd/Prdx4/Psap/Enpp2/Bsg/Spint2/Abcg2/Pltp/Paip2/Tgfb1/Hmgb2	20
BEC	GO:0071868	cellular response to monoamine stimulus	3/186	35/9477	0.03073849441561313	0.19425523039513942	0.16273320572971656	Gnas/Atp2b4/Cav2	3
BEC	GO:0071870	cellular response to catecholamine stimulus	3/186	35/9477	0.03073849441561313	0.19425523039513942	0.16273320572971656	Gnas/Atp2b4/Cav2	3
BEC	GO:0051258	protein polymerization	8/186	187/9477	0.030925085741807596	0.1950519595809117	0.16340064873362137	Gpx4/Stmn1/Mtss1/Arhgap18/Cotl1/Eln/Cav1/Ccl21a	8
BEC	GO:0050866	negative regulation of cell activation	6/186	122/9477	0.03281616824423686	0.203624592642476	0.1705821905475288	Hmgb1/Cd24a/Apoe/Dusp3/Pglyrp1/Tgfb1	6
BEC	GO:0071867	response to monoamine	3/186	36/9477	0.033061905755357744	0.203624592642476	0.1705821905475288	Gnas/Atp2b4/Cav2	3
BEC	GO:0071869	response to catecholamine	3/186	36/9477	0.033061905755357744	0.203624592642476	0.1705821905475288	Gnas/Atp2b4/Cav2	3
BEC	GO:0033993	response to lipid	14/186	414/9477	0.03316231493903149	0.203624592642476	0.1705821905475288	Sult1a1/Hmgb1/Pdcd4/Pde2a/Lbh/Aqp1/Scarb1/Cav1/Ddit4/Tie1/Tgfb1/Hmgb2/F2r/Cxcl1	14
BEC	GO:1902004	positive regulation of amyloid-beta formation	2/186	15/9477	0.03401803000423639	0.20609043365348473	0.17264789663804184	Ifngr1/Apoe	2
BEC	GO:1903909	regulation of receptor clustering	2/186	15/9477	0.03401803000423639	0.20609043365348473	0.17264789663804184	Cd81/Tgfb1	2
BEC	GO:0120254	olefinic compound metabolic process	3/186	37/9477	0.035474303241294594	0.2094023431258104	0.17542237866574253	Gpx4/Scp2/Mgll	3
BEC	GO:0071453	cellular response to oxygen levels	5/186	93/9477	0.03587645434321472	0.21100330720470994	0.17676355242094846	Pink1/Bnip3l/Cd34/Aqp1/Cav1	5
BEC	GO:0042552	myelination	5/186	94/9477	0.037312608050521626	0.213917007785649	0.17920444338233088	Cmtm8/Jam3/Psap/Tgfb1/Cldn5	5
BEC	GO:0043550	regulation of lipid kinase activity	3/186	38/9477	0.03797511392685978	0.213917007785649	0.17920444338233088	Cd81/Tgfb1/Ccl21a	3
BEC	GO:0001780	neutrophil homeostasis	2/186	16/9477	0.03838482391099454	0.213917007785649	0.17920444338233088	Hmgb1/Jam3	2
BEC	GO:0002834	regulation of response to tumor cell	2/186	16/9477	0.03838482391099454	0.213917007785649	0.17920444338233088	Hmgb1/Cd24a	2
BEC	GO:1901032	negative regulation of response to reactive oxygen species	2/186	16/9477	0.03838482391099454	0.213917007785649	0.17920444338233088	Pink1/Psap	2
BEC	GO:1903206	negative regulation of hydrogen peroxide-induced cell death	2/186	16/9477	0.03838482391099454	0.213917007785649	0.17920444338233088	Pink1/Psap	2
BEC	GO:0045639	positive regulation of myeloid cell differentiation	4/186	65/9477	0.03849576931916737	0.213917007785649	0.17920444338233088	Hmgb1/Gnas/Tgfb1/Hmgb2	4
BEC	GO:0007596	blood coagulation	5/186	95/9477	0.03878365583549446	0.21404062116061412	0.17930799786958054	Gnas/Cd34/Cav1/Apoe/F2r	5
BEC	GO:0070997	neuron death	10/186	269/9477	0.03915989776409319	0.21537943770251256	0.18042956307687988	Pink1/Bok/Cd34/Ctsz/Nenf/Btg2/Apoe/Ddit4/Nrp1/F2r	10
BEC	GO:0071709	membrane assembly	3/186	39/9477	0.040563680102691936	0.21898951586428161	0.18345382961016454	Psap/Cav1/Cav2	3
BEC	GO:0001775	cell activation	18/186	589/9477	0.04063253845570963	0.2189944338507561	0.18345794954919067	Hmgb1/Fut7/Gnas/Ctsl/Cd81/Psap/Psen2/Ifngr1/Itm2a/Cav1/Cd24a/Kdelr1/Apoe/Dusp3/Pglyrp1/Tgfb1/F2r/Ccl21a	18
BEC	GO:0031507	heterochromatin assembly	4/186	67/9477	0.04230377754212506	0.22436754704361922	0.1879591613458802	H3f3a/Gnas/H1f0/Cbx3	4
BEC	GO:0030212	hyaluronan metabolic process	2/186	17/9477	0.04295214909274373	0.22436754704361922	0.1879591613458802	Tgfb1/Itih5	2
BEC	GO:0032967	positive regulation of collagen biosynthetic process	2/186	17/9477	0.04295214909274373	0.22436754704361922	0.1879591613458802	Tgfb1/F2r	2
BEC	GO:0002706	regulation of lymphocyte mediated immunity	5/186	98/9477	0.04340749117021013	0.22528557816680717	0.1887282224791745	Hmgb1/Fut7/Cd81/Cd24a/Tgfb1	5
BEC	GO:0030516	regulation of axon extension	4/186	68/9477	0.0442848586359216	0.22763971193552685	0.19070034819296386	Dpysl2/Apoe/Nrp1/Mgll	4
BEC	GO:0030574	collagen catabolic process	2/186	18/9477	0.0477105439299555	0.23693541307588073	0.19848762497824327	Ctsl/Mmp15	2
BEC	GO:0033622	integrin activation	2/186	18/9477	0.0477105439299555	0.23693541307588073	0.19848762497824327	Jam3/Cd24a	2
BEC	GO:1902692	regulation of neuroblast proliferation	2/186	18/9477	0.0477105439299555	0.23693541307588073	0.19848762497824327	Cd24a/Tgfb1	2
BEC	GO:1903747	regulation of establishment of protein localization to mitochondrion	2/186	18/9477	0.0477105439299555	0.23693541307588073	0.19848762497824327	Pink1/Bnip3l	2
BEC	GO:0061351	neural precursor cell proliferation	5/186	102/9477	0.050067953329810594	0.2448695198512588	0.20513425491728168	Ctsz/Spint2/Btg2/Cd24a/Tgfb1	5
BEC	GO:0002683	negative regulation of immune system process	9/186	245/9477	0.052103368047639306	0.24806191793301932	0.20780861880830045	Hmgb1/Tmem176a/Tmem176b/Cuedc2/Cd24a/Dusp3/Pglyrp1/Tgfb1/Ccl21a	9
BEC	GO:0008038	neuron recognition	2/186	19/9477	0.052650837444830935	0.24806191793301932	0.20780861880830045	Bsg/Nrp1	2
BEC	GO:0010714	positive regulation of collagen metabolic process	2/186	19/9477	0.052650837444830935	0.24806191793301932	0.20780861880830045	Tgfb1/F2r	2
BEC	GO:0051150	regulation of smooth muscle cell differentiation	2/186	19/9477	0.052650837444830935	0.24806191793301932	0.20780861880830045	Pdcd4/Tgfb1	2
BEC	GO:0050852	T cell receptor signaling pathway	4/186	72/9477	0.05272181625321695	0.24806191793301932	0.20780861880830045	Btnl9/Cd81/Psen2/Dusp3	4
BEC	GO:0050868	negative regulation of T cell activation	4/186	72/9477	0.05272181625321695	0.24806191793301932	0.20780861880830045	Hmgb1/Cd24a/Dusp3/Tgfb1	4
BEC	GO:0061387	regulation of extent of cell growth	4/186	72/9477	0.05272181625321695	0.24806191793301932	0.20780861880830045	Dpysl2/Apoe/Nrp1/Mgll	4
BEC	GO:0032386	regulation of intracellular transport	9/186	246/9477	0.053205573810898264	0.24977930764777723	0.2092473256745264	Chp2/Pink1/Cd81/Scp2/Bnip3l/Ifi27/Nucb1/Ergic3/Tgfb1	9
BEC	GO:0040008	regulation of growth	14/186	443/9477	0.0532418195327406	0.24977930764777723	0.2092473256745264	Selenop/Igfbp4/H3f3a/Gnas/Tle5/Dpysl2/Smarca2/Spr/Cd81/Tgfbr3/Apoe/Nrp1/Tgfb1/Mgll	14
BEC	GO:0002064	epithelial cell development	6/186	138/9477	0.05423030224252167	0.25367817725347946	0.2125135211245407	Abcb1a/Pde2a/Psap/Spint2/Tgfb1/Cldn5	6
BEC	GO:0010823	negative regulation of mitochondrion organization	3/186	44/9477	0.0547944920113069	0.2537394364259226	0.21256483969903542	Pink1/Bok/Vat1	3
BEC	GO:0043903	regulation of biological process involved in symbiotic interaction	3/186	44/9477	0.0547944920113069	0.2537394364259226	0.21256483969903542	Bsg/Cav1/Cxcl1	3
BEC	GO:0044091	membrane biogenesis	3/186	44/9477	0.0547944920113069	0.2537394364259226	0.21256483969903542	Psap/Cav1/Cav2	3
BEC	GO:0002252	immune effector process	11/186	325/9477	0.05518197652396906	0.2548015907403328	0.2134546369838345	Hmgb1/Fut7/Cuedc2/Cd81/Psen2/Itm2a/Cd24a/Kdelr1/Pglyrp1/Tgfb1/Cxcl1	11
BEC	GO:0010035	response to inorganic substance	10/186	287/9477	0.05621377472000927	0.25807014347123275	0.21619279781952483	Chp2/Pink1/Crip1/Atp2b4/Selenom/Fabp4/Psap/Nr4a1/Aqp1/Cav1	10
BEC	GO:0001662	behavioral fear response	2/186	20/9477	0.05776414163811909	0.25807014347123275	0.21619279781952483	Dbi/Apoe	2
BEC	GO:0032069	regulation of nuclease activity	2/186	20/9477	0.05776414163811909	0.25807014347123275	0.21619279781952483	Hmgb1/Hmgb2	2
BEC	GO:0032733	positive regulation of interleukin-10 production	2/186	20/9477	0.05776414163811909	0.25807014347123275	0.21619279781952483	Hmgb1/Cd34	2
BEC	GO:0046164	alcohol catabolic process	2/186	20/9477	0.05776414163811909	0.25807014347123275	0.21619279781952483	Scarb1/Apoe	2
BEC	GO:0046640	regulation of alpha-beta T cell proliferation	2/186	20/9477	0.05776414163811909	0.25807014347123275	0.21619279781952483	Cd81/Cd24a	2
BEC	GO:0090181	regulation of cholesterol metabolic process	2/186	20/9477	0.05776414163811909	0.25807014347123275	0.21619279781952483	Scp2/Apoe	2
BEC	GO:0007610	behavior	11/186	328/9477	0.05818115075426235	0.25900255370302144	0.21697390474655848	Selenop/Gm2a/Grcc10/Dbi/Psap/Ntan1/Psen2/Btg2/Apoe/Paip2/Plk2	11
BEC	GO:0070828	heterochromatin organization	4/186	75/9477	0.05958428757730127	0.26199203118914327	0.21947827620561183	H3f3a/Gnas/H1f0/Cbx3	4
BEC	GO:0007005	mitochondrion organization	13/186	413/9477	0.06273702013555826	0.269614120332292	0.22586351998051146	Pink1/Bok/Cox7a2l/Map1lc3a/Pde2a/Bnip3l/Vat1/Cd24a/Ndufa6/Ndufb10/Higd2a/Romo1/Cav2	13
BEC	GO:0006921	cellular component disassembly involved in execution phase of apoptosis	2/186	21/9477	0.06304184401222909	0.269614120332292	0.22586351998051146	Bok/Cd24a	2
BEC	GO:0035850	epithelial cell differentiation involved in kidney development	2/186	21/9477	0.06304184401222909	0.269614120332292	0.22586351998051146	Mtss1/Cd24a	2
BEC	GO:0061484	hematopoietic stem cell homeostasis	2/186	21/9477	0.06304184401222909	0.269614120332292	0.22586351998051146	Smarca2/Emcn	2
BEC	GO:0005975	carbohydrate metabolic process	11/186	333/9477	0.0634172935075321	0.27072044632420655	0.22679032115276382	Hmgb1/Igfbp4/Prxl2c/Gm2a/Fuca1/St3gal6/Chst2/Fabp5/Abcg2/Ddit4/Tgfb1	11
BEC	GO:0006979	response to oxidative stress	10/186	294/9477	0.06399532315795672	0.27154138510168546	0.22747804522946038	Pink1/Atox1/Gpx4/Cst3/Prdx4/Psap/Aqp1/Ndufa6/Apoe/Romo1	10
BEC	GO:0043588	skin development	6/186	144/9477	0.06402822438301431	0.27154138510168546	0.22747804522946038	Gnas/Ctsl/Stmn1/Dbi/Psap/Psen2	6
BEC	GO:0046903	secretion	15/186	497/9477	0.06403085717569995	0.27154138510168546	0.22747804522946038	Pink1/Gnas/Selenom/Dpysl2/Pnkd/Psap/Bsg/Nr4a1/Aqp1/Cav1/Erp29/Apoe/Tgfb1/Glul/F2r	15
BEC	GO:0010565	regulation of cellular ketone metabolic process	4/186	77/9477	0.06441098940692318	0.2720794480452338	0.22792879606643854	Atp2b4/Dbi/Fabp5/Cav1	4
BEC	GO:0009894	regulation of catabolic process	20/186	713/9477	0.06640485180498489	0.27940318194186203	0.23406409905151332	Pink1/Hmgb1/Bok/Prxl2c/Dap/Atp2b4/Ctsa/Dbi/Cd81/Bnip3l/Psen2/Timp2/Scarb1/Cav1/Btg2/Tmem59/Gna12/Apoe/Ddit4/Plk2	20
BEC	GO:0030041	actin filament polymerization	5/186	111/9477	0.06713612875970226	0.28028464118202123	0.2348025228642437	Mtss1/Arhgap18/Cotl1/Eln/Ccl21a	5
BEC	GO:0007568	aging	3/186	48/9477	0.0676652910474024	0.28042803010244954	0.23492264389593975	Scp2/Gna12/Apoe	3
BEC	GO:0030317	flagellated sperm motility	2/186	22/9477	0.06847560027633502	0.28042803010244954	0.23492264389593975	Atp2b4/Pltp	2
BEC	GO:0036010	protein localization to endosome	2/186	22/9477	0.06847560027633502	0.28042803010244954	0.23492264389593975	Abhd17a/Nrp1	2
