gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	cell_type_2
Fkbp7	1.0151564306314349e-105	-0.4893603219138355	0.241	0.62	2.13720883340836e-101	1.2543265141677088e-130	-0.44394318179820463	0.178	0.654	2.6407336102772774e-126	1.0151564306314349e-105	2.508653028335464e-130	FRC
Ptms	8.574045600781012e-123	-0.5361987592603294	0.733	0.905	1.8050938203324265e-118	1.1809612842928847e-105	-0.5383384041674125	0.715	0.933	2.4862777918218102e-101	1.1809612842928847e-105	1.7148091201561925e-122	FRC
Ctsa	1.6404769070269045e-112	-0.358378381858516	0.213	0.622	3.4536960323637424e-108	1.3413854929525816e-105	-0.34080997200931484	0.192	0.652	2.82401887831307e-101	1.3413854929525816e-105	3.280953814053772e-112	FRC
Ccpg1	1.61661320308712e-117	-0.31787427429878334	0.159	0.552	3.4034557764593134e-113	2.6802861378538042e-105	-0.2605704894284785	0.124	0.517	5.642806406023614e-101	2.6802861378538042e-105	3.233226406174302e-117	FRC
Vstm4	2.992580874109906e-105	-0.3186232023668839	0.105	0.431	6.300280514263584e-101	1.0895188143589662e-127	-0.30358902094703105	0.07	0.408	2.2937639598699314e-123	2.992580874109906e-105	2.17903762871799e-127	FRC
Cbx6	6.996251511648005e-139	-0.4030049472651529	0.191	0.64	1.4729208307472545e-134	1.2227285826134083e-104	-0.37735484489682614	0.195	0.645	2.5742104849760084e-100	1.2227285826134083e-104	1.3992503023296347e-138	FRC
Mrvi1	1.789315299772878e-104	-0.2684206710564914	0.078	0.369	3.76704550061184e-100	8.670254109979242e-122	-0.2677336242899162	0.083	0.439	1.8253485977739298e-117	1.789315299772878e-104	1.7340508219958447e-121	FRC
Gxylt2	5.308101812123945e-162	-0.4130250580244085	0.083	0.452	1.1175146745064541e-157	7.654601916831591e-104	-0.32396393442116994	0.091	0.418	1.6115233415505548e-99	7.654601916831591e-104	1.061620362424792e-161	FRC
Ddah2	9.85185845398774e-107	-0.4882183322698877	0.31	0.696	2.074111760318039e-102	4.363503012113205e-102	-0.4673381999667258	0.267	0.717	9.18648289140193e-98	4.363503012113205e-102	1.9703716907975488e-106	FRC
Crip1	2.866548031660933e-127	-0.8822422789980836	0.49	0.777	6.034943571055762e-123	1.7942384729931512e-101	-0.7455512799431834	0.572	0.829	3.777410257192481e-97	1.7942384729931512e-101	5.733096063321749e-127	BEC
Thra	5.08574287791237e-106	-0.45884928123755564	0.326	0.717	1.0707014480868911e-101	1.0222589571756503e-100	-0.4507566704346342	0.273	0.735	2.1521617825418963e-96	1.0222589571756503e-100	1.017148575582481e-105	FRC
Myl9	2.547077479256879e-100	-0.679332515016652	0.309	0.719	5.362362217079507e-96	5.863513207469177e-142	-0.8773386447368522	0.292	0.812	1.234445435568486e-137	2.547077479256879e-100	1.1727026414938058e-141	FRC
Pink1	4.631957956778425e-100	-0.27592633141052875	0.055	0.36	9.751661086405617e-96	3.7934163944504256e-112	-0.25384651118554913	0.063	0.384	7.98627953523648e-108	4.631957956778425e-100	7.586832788900763e-112	BEC
Mtch1	8.065607597378817e-100	-0.4980245396123684	0.455	0.759	1.6980523674761623e-95	3.80715738154418e-105	-0.4906444560912199	0.354	0.807	8.015208435364961e-101	8.065607597378817e-100	7.614314763088334e-105	FRC
Atxn1	3.46595013593741e-104	-0.28177972940872364	0.096	0.409	7.29686482118903e-100	1.842880686040441e-99	-0.291451469802287	0.119	0.49	3.879816708320941e-95	1.842880686040441e-99	6.93190027187479e-104	FRC
Atox1	3.3639189862048996e-123	-0.655128098027069	0.681	0.819	7.082058641657175e-119	3.021657164936441e-99	-0.5433877161806882	0.73	0.829	6.36149482934069e-95	3.021657164936441e-99	6.727837972409845e-123	BEC
Dapk1	5.924577523055059e-125	-0.5113048365083465	0.224	0.627	1.2473013059287814e-120	4.120208565216455e-99	-0.4635656964132814	0.23	0.666	8.674275092350202e-95	4.120208565216455e-99	1.184915504610996e-124	FRC
Clec14a	2.584906538907659e-119	-0.37554751867596636	0.075	0.376	5.442003736362295e-115	1.8450509754004502e-98	-0.2847888155643583	0.061	0.334	3.8843858185105676e-94	1.8450509754004502e-98	5.169813077815452e-119	FRC
Ftl1	2.659402079382034e-102	-0.2927883704744554	0.924	0.94	5.598839197722996e-98	5.642708861736452e-98	-0.37350357118419275	0.895	0.97	1.1879594966613752e-93	5.642708861736452e-98	5.318804158764136e-102	FRC
Tspan3	5.6923150102964015e-98	-0.44373997306454577	0.439	0.768	1.1984030791177015e-93	2.0572429403901366e-101	-0.4805557252895038	0.349	0.812	4.3311135624033547e-97	5.6923150102964015e-98	4.114485880780279e-101	FRC
Mustn1	7.634717919671748e-98	-0.6073924004488085	0.211	0.571	1.6073371636284933e-93	5.7634347621912865e-126	-0.7430143393457425	0.21	0.661	1.2133759204841315e-121	7.634717919671748e-98	1.1526869524382522e-125	FRC
Ildr2	8.340293582359651e-98	-0.33964871383953577	0.114	0.429	1.7558820078941774e-93	2.6164706870037346e-106	-0.3631352752077665	0.111	0.469	5.508455737348962e-102	8.340293582359651e-98	5.232941374007426e-106	FRC
Dag1	1.3379494281549585e-130	-0.5557799725668469	0.402	0.779	2.8167849310946342e-126	1.5951839835822545e-97	-0.5062130271864753	0.397	0.821	3.3583408406357204e-93	1.5951839835822545e-97	2.6758988563099366e-130	FRC
Dtx3	2.53395399012753e-97	-0.3641123966807638	0.208	0.589	5.334733335415489e-93	6.297495678440249e-125	-0.4118861970594353	0.165	0.629	1.3258117651820257e-120	2.53395399012753e-97	1.2594991356880634e-124	FRC
Crip2	4.2447265168644267e-97	-0.5749461923542885	0.411	0.754	8.936422735954678e-93	5.141077818813324e-143	-0.707328466231431	0.392	0.872	1.0823511131947692e-138	4.2447265168644267e-97	1.0282155637626732e-142	FRC
Glo1	5.722196485859715e-96	-0.3129445234920548	0.2	0.582	1.2046940261680459e-91	4.435585351581446e-107	-0.32279816526067406	0.164	0.596	9.33823784068442e-103	5.722196485859715e-96	8.871170703162851e-107	FRC
Clstn1	1.7359099895507281e-118	-0.3471280024263641	0.172	0.575	3.654611301001148e-114	3.872585447820734e-95	-0.32369236174397353	0.167	0.578	8.152954143296992e-91	3.872585447820734e-95	3.471819979101548e-118	FRC
Meox2	1.602205859219692e-94	-0.4240250069027751	0.252	0.629	3.3731239954152176e-90	1.1468300259288496e-111	-0.46196884198856963	0.223	0.684	2.4144212535880072e-107	1.602205859219692e-94	2.2936600518576826e-111	FRC
Wls	1.7812275511743012e-105	-0.42215416509632203	0.291	0.694	3.750018363487256e-101	1.6206744372593226e-94	-0.40123098551903946	0.243	0.696	3.4120058927620517e-90	1.6206744372593226e-94	3.562455102348622e-105	FRC
Rnaseh2c	5.723202647371973e-94	-0.28864764434806917	0.06	0.359	1.2049058533512214e-89	3.791770461738725e-103	-0.3053284301719249	0.098	0.446	7.982814353098537e-99	5.723202647371973e-94	7.583540923477368e-103	BEC
Ebf3	2.7989648255546035e-93	-0.36879160508047104	0.184	0.543	5.892660647240107e-89	1.639139347163807e-114	-0.38531396242480087	0.149	0.575	3.4508800675839627e-110	2.7989648255546035e-93	3.278278694327674e-114	FRC
Cbx3	1.7688616066112226e-92	-0.4583590210195567	0.513	0.794	3.7239843403986066e-88	2.1360286732024072e-97	-0.5186144154678859	0.448	0.84	4.496981165693028e-93	1.7688616066112226e-92	4.272057346404768e-97	FRC
Mrpl34	4.591413534368604e-95	-0.2620104456435023	0.153	0.504	9.666302913906222e-91	3.84561475996622e-92	-0.2602201065633	0.139	0.524	8.096172754156884e-88	3.84561475996622e-92	9.182827068737214e-95	FRC
Vps13c	2.968185023623496e-100	-0.2835505358648132	0.135	0.48	6.248919930234546e-96	6.653397429764393e-92	-0.2509237710575331	0.12	0.48	1.4007397608882977e-87	6.653397429764393e-92	5.936370047247003e-100	FRC
Ppic	3.9814560446934e-109	-0.5632618535077704	0.487	0.798	8.382159410893014e-105	7.98138099580186e-92	-0.5275750981936451	0.415	0.812	1.6803201410461657e-87	7.98138099580186e-92	7.962912089386762e-109	FRC
H1f0	8.949722506765965e-123	-0.40323811273740606	0.153	0.545	1.8841850793494387e-118	3.2916433727514613e-91	-0.356645551565283	0.13	0.487	6.929896792653651e-87	3.2916433727514613e-91	1.789944501353176e-122	FRC
Vgll4	9.827645637668215e-91	-0.285378725932877	0.157	0.508	2.0690142360982893e-86	1.621974111936036e-105	-0.2534854625807803	0.111	0.492	3.4147420978589365e-101	9.827645637668215e-91	3.24394822387212e-105	FRC
Spns2	1.4194088281009107e-90	-0.4865182680825059	0.15	0.452	2.9882814058008472e-86	2.430816782753308e-157	-0.5953512556597371	0.16	0.636	5.117598572730539e-153	1.4194088281009107e-90	4.861633565506525e-157	FRC
Stim1	1.1642581594996434e-119	-0.33561410535893627	0.132	0.504	2.451112703194599e-115	1.4788423839945643e-90	-0.2742423798211572	0.128	0.494	3.113406871023756e-86	1.4788423839945643e-90	2.3285163189992416e-119	FRC
Smim11	1.4975847932987533e-90	-0.36465048533880395	0.281	0.659	3.1528652653318653e-86	2.414769096897773e-102	-0.40758688442324753	0.236	0.689	5.0838133796988815e-98	1.4975847932987533e-90	4.829538193795607e-102	FRC
Vkorc1	3.176880269972268e-101	-0.5248077132634693	0.361	0.717	6.688286032372616e-97	2.394754708504262e-90	-0.44851079162984514	0.302	0.74	5.041677087814023e-86	2.394754708504262e-90	6.353760539944602e-101	FRC
Hmgb1	3.568977976368825e-90	-0.4670937187023889	0.749	0.797	7.513769333649287e-86	1.9337810947245752e-105	-0.4792198858620129	0.784	0.875	4.071189338723648e-101	3.568977976368825e-90	3.86756218944919e-105	BEC
Sdc2	4.521113869719759e-90	-0.5102952117820376	0.388	0.722	9.518301029921009e-86	4.16490432846765e-98	-0.5087303278505961	0.34	0.791	8.768373082722944e-94	4.521113869719759e-90	8.3298086569353e-98	FRC
Ntan1	1.7322888753206704e-89	-0.3376607379912057	0.223	0.583	3.646987769212607e-85	3.3804805677871783e-109	-0.33830980246886505	0.151	0.568	7.116925739362346e-105	1.7322888753206704e-89	6.760961135574288e-109	FRC
Arhgef25	3.5059092739815885e-89	-0.2950089648405114	0.182	0.538	7.380990794513439e-85	7.879316016389527e-95	-0.3046847904982488	0.161	0.568	1.658832400930487e-90	3.5059092739815885e-89	1.57586320327791e-94	FRC
Igfbp4	5.264999522135302e-89	-0.502974165949706	0.123	0.46	1.108440349395145e-84	2.175698804727513e-109	-0.5912724437278052	0.175	0.582	4.5804986935928326e-105	5.264999522135302e-89	4.351397609455082e-109	BEC
Sgk1	9.115826195256002e-93	-0.47723359431259166	0.276	0.661	1.919154888887246e-88	5.895144859436128e-89	-0.4474503882182488	0.219	0.643	1.241104847257088e-84	5.895144859436128e-89	1.8231652390511888e-92	FRC
Fads2	4.9008512474052025e-95	-0.31101418337085973	0.152	0.497	1.0317762131162173e-90	6.762197421433041e-89	-0.2921900898370887	0.133	0.494	1.4236454231342982e-84	6.762197421433041e-89	9.801702494810376e-95	FRC
Tmem106b	1.4829642900704805e-115	-0.3830606574729249	0.21	0.624	3.1220847198853825e-111	1.4440435113019053e-88	-0.30986036474280687	0.185	0.599	3.0401448043439013e-84	1.4440435113019053e-88	2.9659285801409732e-115	FRC
Tmem205	1.032387448409715e-90	-0.28657343886996045	0.186	0.552	2.173485295136973e-86	1.7080823431256888e-88	-0.2954136230977772	0.168	0.566	3.5960257569825127e-84	1.7080823431256888e-88	2.0647748968194477e-90	FRC
Tspan18	1.717240963023687e-88	-0.3532194797442589	0.065	0.353	3.615307399453768e-84	2.478782389882502e-113	-0.31569165849570086	0.063	0.38	5.218580565419631e-109	1.717240963023687e-88	4.957564779765058e-113	BEC
Deptor	2.837241652539931e-88	-0.343408383975079	0.157	0.487	5.973244851092317e-84	2.775572956723267e-89	-0.30949724914152354	0.137	0.499	5.843413745789494e-85	2.837241652539931e-88	5.5511459134465316e-89	FRC
Ptprs	1.6144407181535277e-106	-0.29934849452099266	0.162	0.548	3.398882043928622e-102	2.8901670506030676e-88	-0.2760885270856246	0.166	0.573	6.0846686916346385e-84	2.8901670506030676e-88	3.228881436307031e-106	FRC
BC028528	2.891034928883329e-87	-0.2658794126268294	0.108	0.402	6.0864958357780724e-83	2.487870213022388e-128	-0.28466122012914824	0.096	0.485	5.237713159476034e-124	2.891034928883329e-87	4.975740426044851e-128	FRC
Ctsd	1.1967464036272021e-117	-0.5705409910064264	0.465	0.808	2.5195102035563485e-113	7.338955256159508e-87	-0.5053260161440616	0.467	0.863	1.5450702500792613e-82	7.338955256159508e-87	2.3934928072544504e-117	FRC
Tsc22d1	9.88866515013429e-87	-0.5432707997630669	0.57	0.822	2.0818606740577722e-82	1.035664604278614e-114	-0.6580841188284291	0.456	0.858	2.1803846913877662e-110	9.88866515013429e-87	2.0713292085572392e-114	FRC
Hmg20b	1.3586461910870953e-86	-0.3601129995229172	0.29	0.661	2.8603578260956615e-82	7.873982404342021e-93	-0.3745318484330546	0.242	0.684	1.6577095155861258e-88	1.3586461910870953e-86	1.5747964808684295e-92	FRC
Tecr	1.5060267786383e-86	-0.38225401653152546	0.318	0.682	3.170638177067213e-82	4.887124991907126e-90	-0.41106504582838127	0.249	0.677	1.0288864245462072e-85	1.5060267786383e-86	9.774249983814223e-90	FRC
Nfib	2.1310927795346276e-133	-0.6026797465510463	0.714	0.861	4.4865896287542514e-129	1.693063683615283e-86	-0.4985635431149368	0.683	0.884	3.564406973115255e-82	1.693063683615283e-86	4.262185559069347e-133	FRC
Matn2	3.291776978451124e-86	-0.380355329118788	0.128	0.431	6.930178072733152e-82	5.41567127769096e-117	-0.3830479424635111	0.111	0.499	1.140161274092278e-112	3.291776978451124e-86	1.0831342555382084e-116	FRC
Jund	4.1493181235045986e-86	-0.2910496381078158	0.948	0.953	8.735559445414231e-82	1.177511471491919e-125	-0.44386333162175773	0.93	0.977	2.479014900931937e-121	4.1493181235045986e-86	2.3550229429837808e-125	FRC
Naxe	5.201217856856311e-86	-0.2792808561803861	0.197	0.554	1.0950123954039592e-81	2.76149700992931e-101	-0.29491438458044683	0.151	0.559	5.813779655004177e-97	5.201217856856311e-86	5.522994019858678e-101	FRC
Fcgrt	4.790709226728094e-119	-0.46765326597954626	0.087	0.453	1.0085880135030657e-114	7.5887005547229465e-86	-0.34284694437865054	0.118	0.444	1.597649127785822e-81	7.5887005547229465e-86	9.581418453456017e-119	BEC
Bok	7.984303628747222e-86	-0.36640116249790755	0.079	0.371	1.6809354429601527e-81	1.818192822036198e-136	-0.39777440920343754	0.072	0.432	3.827841348232807e-132	7.984303628747222e-86	3.636385644072422e-136	BEC
Gstm1	1.117084281432699e-85	-0.4875203692003195	0.11	0.423	2.3517975377002613e-81	3.327027454409269e-104	-0.4766003087651211	0.126	0.5	7.004390899767835e-100	1.117084281432699e-85	6.654054908818523e-104	BEC
Clec14a	1.8364141770274212e-105	-0.7417171783427239	0.277	0.614	3.86620276689583e-101	5.822547094843497e-85	-0.6352483435200905	0.266	0.598	1.2258208398774014e-80	5.822547094843497e-85	3.672828354054843e-105	BEC
Asap1	6.563207856196194e-85	-0.3858767607925176	0.302	0.652	1.3817521499649846e-80	3.8115081892530525e-88	-0.3816774381013758	0.234	0.661	8.024368190834451e-84	6.563207856196194e-85	7.623016378506048e-88	FRC
Tcn2	3.3791923654143135e-99	-0.3267564763875248	0.19	0.559	7.1142136869067545e-95	1.132626349713371e-84	-0.29817643962202645	0.167	0.557	2.38451825405156e-80	1.132626349713371e-84	6.758384730828657e-99	FRC
Pcolce	9.43903017361246e-97	-0.6365787545716222	0.615	0.824	1.9871990224506314e-92	1.6654553322222785e-84	-0.5746444315973304	0.583	0.872	3.5062831109275626e-80	1.6654553322222785e-84	1.8878060347225113e-96	FRC
Zmynd8	9.610995819738259e-98	-0.33959128278767614	0.207	0.591	2.0234029499294957e-93	1.789407223607993e-84	-0.29772232753349426	0.191	0.61	3.767239027861908e-80	1.789407223607993e-84	1.9221991639476744e-97	FRC
Selenom	2.9711376211662033e-83	-0.5416786546123755	0.453	0.738	6.255136033841208e-79	1.1854540601235474e-83	-0.5178431104413912	0.398	0.789	2.4957364327781044e-79	2.9711376211662033e-83	2.3709081202471204e-83	FRC
Tpp1	2.4084800029689783e-98	-0.26899490499278533	0.154	0.52	5.070572950250591e-94	5.1476721951792816e-83	-0.2679636566537824	0.148	0.517	1.0837394272510942e-78	5.1476721951792816e-83	4.816960005937964e-98	FRC
Ctsk	7.549495645888948e-83	-0.4251989145903457	0.314	0.65	1.5893953183290003e-78	1.6502425737892544e-96	-0.4336596198263334	0.239	0.675	3.4742556905985174e-92	7.549495645888948e-83	3.300485147578543e-96	FRC
Jade1	3.7882920053739065e-97	-0.26601735183720254	0.117	0.445	7.975491158913686e-93	8.01729127977313e-83	-0.25172621440541226	0.111	0.439	1.687880333130637e-78	8.01729127977313e-83	7.576584010747909e-97	FRC
Ppdpf	3.908445538153993e-86	-0.28968365541093943	0.203	0.564	8.228450391475602e-82	1.397551349637686e-82	-0.3110932039980494	0.189	0.585	2.94226485639222e-78	1.397551349637686e-82	7.816891076308034e-86	FRC
Prxl2c	6.904413635759531e-97	-0.34354300955976824	0.075	0.391	1.4535862027364542e-92	1.990015164546162e-82	-0.2521828140532548	0.092	0.394	4.189578925919035e-78	1.990015164546162e-82	1.3808827271519108e-96	BEC
Cyhr1	5.727577118791477e-82	-0.26831052365911173	0.205	0.557	1.2058268108191695e-77	9.972152626747278e-87	-0.2746344199963028	0.161	0.555	2.0994372925091047e-82	5.727577118791477e-82	1.9944305253494567e-86	FRC
Col6a1	5.472959563452944e-82	-0.5778221762561268	0.679	0.793	1.1522221768937483e-77	5.987408690788967e-82	-0.5867837142518328	0.633	0.847	1.2605291516718013e-77	5.987408690788967e-82	1.0945919126905933e-81	FRC
Tnfsf12	6.22694567913005e-82	-0.34255630334086085	0.282	0.64	1.3109588738272495e-77	2.5638439665989895e-91	-0.3514298062777102	0.226	0.659	5.397660702880852e-87	6.22694567913005e-82	5.127687933198019e-91	FRC
Ptov1	1.2934118382433925e-81	-0.3929961236531035	0.409	0.733	2.7230199430538142e-77	2.431585758359128e-94	-0.45747561774322787	0.341	0.775	5.119217497073472e-90	1.2934118382433925e-81	4.863171516718214e-94	FRC
Hexa	5.116725671452275e-99	-0.3349534302320957	0.212	0.591	1.0772242556108475e-94	1.765182356215341e-81	-0.3146131768265501	0.184	0.575	3.716238414540158e-77	1.765182356215341e-81	1.0233451342904451e-98	FRC
Itgb5	2.8547771309138445e-85	-0.2791909379527424	0.125	0.436	6.010162293712917e-81	2.78244008993039e-81	-0.2551085921369285	0.1	0.413	5.85787112133045e-77	2.78244008993039e-81	5.70955426182763e-85	FRC
Pard3b	2.890433522140763e-91	-0.29281362132246347	0.163	0.518	6.085229694162948e-87	3.7469997269771687e-81	-0.2693107265607505	0.121	0.452	7.888558525205033e-77	3.7469997269771687e-81	5.780867044281525e-91	FRC
Sox4	5.269583463305802e-81	-0.5040716217556303	0.298	0.657	1.1094054065297705e-76	5.2236820600623825e-127	-0.6835450129770106	0.264	0.756	1.0997417841049334e-122	5.269583463305802e-81	1.044736412012485e-126	FRC
Sgce	7.441651326515934e-81	-0.29474531221381917	0.203	0.543	1.5666908537713996e-76	1.655968580725868e-94	-0.30004413130024704	0.144	0.534	3.48631065300217e-90	7.441651326515934e-81	3.3119371614517135e-94	FRC
Ecm2	1.8261350633839026e-122	-0.47581306175445603	0.183	0.585	3.84456214894213e-118	7.468713407999322e-81	-0.3581772336273621	0.165	0.531	1.5723882337860972e-76	7.468713407999322e-81	3.6522701267678353e-122	FRC
Fut7	7.845294184140267e-81	-0.5385094893168014	0.046	0.293	1.6516697845870504e-76	2.948208830837596e-109	-0.6247388566105884	0.059	0.349	6.20686405156239e-105	7.845294184140267e-81	5.89641766167521e-109	BEC
Mxd4	1.4480677365607427e-80	-0.8605308825088996	0.062	0.752	3.0486170057813316e-76	7.56507338316313e-82	-0.6792865826650174	0.063	0.621	1.5926748993573337e-77	1.4480677365607427e-80	1.513014676632612e-81	LEC
Selenop	6.714170885518492e-124	-0.6674326521810956	0.427	0.786	1.413534396528208e-119	1.67169578350218e-80	-0.5389536589451162	0.452	0.835	3.5194211330071393e-76	1.67169578350218e-80	1.3428341771037042e-123	FRC
Pbxip1	1.4187537969804098e-91	-0.35120403317564686	0.227	0.596	2.9869023687828567e-87	1.952133224168366e-80	-0.31414166736426086	0.203	0.61	4.109826076841661e-76	1.952133224168366e-80	2.8375075939607956e-91	FRC
Macf1	1.057159081371051e-80	-0.47313960925293364	0.639	0.828	2.2256370140104737e-76	2.7068370240369142e-80	-0.49792894469130233	0.566	0.861	5.698703986704915e-76	2.7068370240369142e-80	2.1143181627421276e-80	FRC
Aif1	7.500054412786081e-80	-0.2806363887096167	0.043	0.237	1.5789864555238537e-75	4.1735822084763635e-94	-0.28617920049365414	0.044	0.271	8.786642623505288e-90	7.500054412786081e-80	8.347164416952853e-94	FRC
